,Avg Degree,Cluster,Connected components,Avg shortest path,assortativity
39,6.177685950413223,0.04842553223946234,2.0,0.0,0.1373964573108888
40,9.959919839679358,0.07945913088020086,1.0,2.8496189165479553,0.12934250014023535
41,19.84,0.11631707209686395,1.0,2.358332665330661,0.1034688239876917
42,6.139630390143737,0.06174385846842544,1.0,3.322508682536061,0.06195754577364253
43,9.959919839679358,0.08180483009340249,1.0,2.8411038945360603,0.056992331417188166
44,19.84,0.11858802611572669,1.0,2.3399679358717433,0.05339422510526342
45,6.127049180327869,0.057780960341367364,1.0,3.376056148382536,0.08809803194858357
46,9.97991967871486,0.07316688766981846,1.0,2.83338585731255,0.0263859579552692
47,19.84,0.1074315155824271,1.0,2.353811623246493,0.02550316848143876
48,6.177685950413223,0.10914389901948436,1.0,3.549467002036172,0.6906999441523111
49,9.94,0.1444724448674926,1.0,3.0096352705410823,0.6400569990524229
50,19.84,0.20894292756098587,1.0,2.487503006012024,0.585555624964507
51,6.064908722109534,0.06718776584792424,2.0,2.213936572592377,0.5095512921585387
52,9.959919839679358,0.10002067805714925,1.0,2.928757112618812,0.48893519493989807
53,19.84,0.14770455153482834,1.0,2.4027815631262524,0.4662183020418495
54,6.177685950413223,0.05846465106838057,1.0,3.3658350871789606,0.38356112510176854
55,9.959919839679358,0.0823418451646933,1.0,2.890624622739455,0.4246852329433525
56,19.84,0.13180356823946418,1.0,2.3752785571142283,0.3460937474504014
57,6.0772357723577235,0.07097482838739344,2.0,2.1525854513584575,0.2855386136021867
58,9.94,0.07590265243566613,1.0,2.858501002004008,0.3009971079311878
59,19.84,0.11557833423520812,1.0,2.3713507014028057,0.2930275337049165
60,6.0772357723577235,0.17633136427999116,1.0,3.7638964780686504,0.7794608457686647
61,9.959919839679358,0.18994507680504108,1.0,3.1689483384439563,0.7534197530738269
62,19.84,0.2815812233891323,1.0,2.5593426853707415,0.7282239608935253
63,6.1020408163265305,0.09519194566239328,3.0,0.0,0.6570071870531125
64,9.94,0.14893790934700712,1.0,2.9392625250501,0.5999512422797862
65,19.84,0.20022076891692106,1.0,2.4549659318637276,0.5826200429885169
66,6.089613034623218,0.07793829553937343,1.0,3.457915956606675,0.5445158544409746
67,9.97991967871486,0.11327647754459079,1.0,2.9312663127358527,0.5001866270701069
68,19.84,0.15660114030275946,1.0,2.4252665330661323,0.45982635096810853
69,6.052631578947368,0.06143595409164319,1.0,3.528344187039607,0.46534913159581587
70,9.94,0.10310200081820058,1.0,2.883751503006012,0.4553127925906606
71,19.84,0.15021368598513954,1.0,2.3917034068136274,0.4208618105511959
72,6.127049180327869,0.05417012901277619,1.0,3.386196855959875,0.315262818318856
73,9.97991967871486,0.07331986642746746,1.0,2.8681890540027313,0.2653464468195835
74,19.84,0.11249708136803603,1.0,2.382076152304609,0.2503425610202369
75,6.0772357723577235,0.04468909596032332,3.0,1.7975112487516973,0.15371006245333427
76,9.94,0.07250013847080795,1.0,2.8622845691382763,0.13975236668361868
77,19.84,0.11652215463086986,1.0,2.371430861723447,0.11933304547159314
78,6.152263374485597,0.05221679911727467,1.0,3.3838869797632682,0.06285472493491359
79,9.959919839679358,0.08952474988495127,1.0,2.8397598409670746,0.0723426877020039
80,19.84,0.11500739225652509,1.0,2.3658917835671343,0.05778117641640158
81,6.114519427402863,0.05036447213033216,1.0,3.3656173522411077,-0.022342866831826003
82,9.959919839679358,0.0857566678469684,1.0,2.796717933859687,0.024629678683749053
83,19.84,0.1270083914337751,1.0,2.354132264529058,0.01926230638252408
84,6.089613034623218,0.12637354571490975,1.0,3.659470468431772,0.6879746064040175
85,9.94,0.17051480287621515,1.0,3.006805611222445,0.6621295384358757
86,19.84,0.21597468779739065,1.0,2.4823006012024047,0.6337624127990333
87,6.152263374485597,0.07162586420062414,1.0,3.4873700733952737,0.5115614240329505
88,9.959919839679358,0.10579687076343597,1.0,2.919960402733177,0.45060205141200566
89,19.84,0.14721582250134202,1.0,2.4150861723446893,0.4597861848686299
90,6.052631578947368,0.05968048249636843,1.0,3.4024028709627085,0.34365859017712397
91,9.94,0.08334193542354497,1.0,2.891815631262525,0.37887695936745097
92,19.84,0.13360255430785914,1.0,2.3942765531062125,0.35648383092428243
93,6.164948453608248,0.05133707413908844,2.0,0.0,0.314425757423935
94,9.959919839679358,0.08925006194127466,1.0,2.8438402910238145,0.27884952095089516
95,19.84,0.12083100340847144,1.0,2.3934108216432866,0.3162997516938233
96,6.089613034623218,0.14695598086768588,1.0,3.771719522839686,0.7682207545931968
97,9.959919839679358,0.20585146459063297,1.0,3.177914061053835,0.7651936896710391
98,19.84,0.28319883147464636,1.0,2.5603847695390782,0.738946783440718
99,6.089613034623218,0.13641395290692485,2.0,2.4414714264875843,0.6504971747354241
100,9.94,0.1470189218784167,1.0,3.0058436873747496,0.6097198609674899
101,19.84,0.20332184582426516,1.0,2.4764729458917834,0.5842671389890204
102,6.1020408163265305,0.09540998769536752,1.0,3.555594507741747,0.5150536557686205
103,9.959919839679358,0.11663962667322238,1.0,2.924081093914737,0.5444697841417175
104,19.84,0.16143619367808165,1.0,2.429947895791583,0.48312892367378835
105,6.152263374485597,0.07550166241048344,1.0,3.4552543379576597,0.49467373313644775
106,9.959919839679358,0.10559805333262849,1.0,2.867719374491956,0.41790752414695237
107,19.84,0.15000785211630904,1.0,2.41011623246493,0.4513583733180701
108,6.0772357723577235,0.04212101525874523,1.0,3.398787938999553,0.2868852555125691
109,9.97991967871486,0.06929144504574625,1.0,2.826856722665309,0.25596681432816426
110,19.84,0.11089190934995737,1.0,2.347935871743487,0.2727783559785019
111,6.052631578947368,0.04896381041233016,1.0,3.334685598377282,0.04620133776206215
112,9.959919839679358,0.07699696347723647,1.0,2.817144328818279,0.10649587088337786
113,19.84,0.1114222798652874,1.0,2.3370420841683366,0.09391421337122446
114,6.127049180327869,0.054180597075069184,1.0,3.2915222001548456,0.09212473472427242
115,9.94,0.05687476370546264,1.0,2.8364008016032063,0.04163569531752526
116,19.84,0.10401943325939733,1.0,2.354172344689379,0.058696759137518977
117,6.064908722109534,0.03632627044034629,2.0,2.204505590423542,0.04068630909801988
118,9.959919839679358,0.06504158956787202,1.0,2.8218605886471737,0.0027876891122724165
119,19.84,0.10357937134587679,1.0,2.34561122244489,0.007980864566714655
120,6.164948453608248,0.12120090717612994,1.0,3.5904149271534465,0.6781226314305957
121,9.94,0.15487644310032328,1.0,3.022372745490982,0.655546192353361
122,19.84,0.20990533455096436,1.0,2.47011623246493,0.5862437865324661
123,6.164948453608248,0.0667687136433048,1.0,3.4591548095765527,0.47350673935713405
124,9.959919839679358,0.11039794450734429,1.0,2.8958962100908643,0.4602140810764017
125,19.84,0.14860878977515918,1.0,2.398012024048096,0.426974960222511
126,6.229166666666667,0.06792083498994313,1.0,3.3693545581071676,0.4193490751012137
127,9.959919839679358,0.08769113433208078,1.0,2.86261679986479,0.405196887320116
128,19.84,0.12102323351030184,1.0,2.3774669338677357,0.3535741726567229
129,6.0772357723577235,0.0574721759605335,1.0,3.343077840147037,0.3316699482966841
130,9.94,0.07534199512607825,1.0,2.8547174348697393,0.3370366027955661
131,19.84,0.11053354789258601,1.0,2.3671663326653305,0.2941460337594584
132,6.089613034623218,0.15584486754927226,1.0,3.758094683902074,0.763399903330088
133,9.94,0.19574904604511142,1.0,3.1112304609218437,0.7566037102214663
134,19.84,0.28223477202267855,1.0,2.557170340681363,0.7359864003007074
135,6.0772357723577235,0.10561644619817072,2.0,2.2693919285505615,0.6409266753507773
136,9.97991967871486,0.14355802968779002,1.0,2.926676525013535,0.6431091093119888
137,19.84,0.1908882867249349,1.0,2.4495390781563127,0.603556081515656
138,6.052631578947368,0.09567898823531769,2.0,0.0,0.5404886151502795
139,9.94,0.10887365585813864,1.0,2.9173947895791583,0.5297899758644052
140,19.84,0.16007921550871204,1.0,2.410444889779559,0.4841930187741212
141,6.152263374485597,0.08316037534430748,2.0,2.1751578461064627,0.47551522234695437
142,9.959919839679358,0.10421438865971747,1.0,2.8982301953304197,0.4373921309504533
143,19.84,0.1434491928641007,1.0,2.3883927855711424,0.42064392854649885
144,6.089613034623218,0.05638643253342509,2.0,2.1742725200308426,0.193768384363574
145,9.94,0.0738115940466392,1.0,2.79898997995992,0.2523055740530658
146,19.84,0.11665872907845054,1.0,2.358629258517034,0.23674043001836345
147,6.152263374485597,0.04713803482016489,1.0,3.3320860379279624,0.17376330849469188
148,9.94,0.0628196976404633,1.0,2.8277675350701403,0.10835774477379412
149,19.84,0.1138687401272589,1.0,2.321442885771543,0.1113980043662001
150,6.028225806451613,0.047868206435519964,2.0,2.162263593137939,0.06659911505698354
151,9.94,0.05806841059228632,1.0,2.8288256513026053,0.06592297675489688
152,19.84,0.11431840876920585,1.0,2.327887775551102,0.042984513160200376
153,6.089613034623218,0.03450946926913205,1.0,3.428438422212062,-0.05271190391984033
154,9.97991967871486,0.06749418903379813,1.0,2.828965762446163,-0.021479847693866665
155,19.84,0.11755913526573997,1.0,2.322613226452906,0.02275638517490722
156,6.139630390143737,0.12414688777160386,1.0,3.5338217523935067,0.6399837253207475
157,9.97991967871486,0.13991297731449587,1.0,2.9888568357938796,0.6514230841317165
158,19.84,0.21598786440036047,1.0,2.470557114228457,0.6052281310084519
159,6.114519427402863,0.07011366217558233,2.0,2.2277232742667374,0.5301181263568991
160,9.94,0.10474244516430309,1.0,2.885138276553106,0.466844258384563
161,19.84,0.15513794715835183,1.0,2.4015871743486974,0.47541429795429707
162,6.164948453608248,0.0672530054105756,1.0,3.413589503280225,0.41837131209183376
163,9.959919839679358,0.09267875322882338,1.0,2.8631721273873048,0.4033168115540395
164,19.84,0.12417684896352232,1.0,2.3555350701402804,0.3379998067277426
165,6.052631578947368,0.05977530160556869,1.0,3.3590181570324624,0.31988135863599043
166,9.94,0.0738086596474622,1.0,2.8612344689378757,0.3237705635433325
167,19.84,0.1208065577863609,1.0,2.3618356713426856,0.2996346045540997
168,6.064908722109534,0.13935866423248666,1.0,3.8101799172149935,0.7982435416370773
169,9.959919839679358,0.20662935594207157,1.0,3.1280231145020965,0.7694130703406395
170,19.84,0.29145023152468025,1.0,2.558244488977956,0.7622774298109043
171,6.028225806451613,0.1141234361780285,2.0,2.3248556717116555,0.652878233716377
172,9.959919839679358,0.13456260796538183,1.0,2.9709298114300893,0.6375000399597456
173,19.84,0.20544933711661303,1.0,2.467118236472946,0.635724304328433
174,6.114519427402863,0.09109470130023982,1.0,3.4406031043615273,0.5730771567645447
175,9.94,0.10541873457721422,2.0,1.9604050002828215,0.5197544746916912
176,19.84,0.16099246625990207,1.0,2.415759519038076,0.5312253185107353
177,6.1020408163265305,0.07104160420741533,1.0,3.430349317641167,0.49051799505275817
178,9.97991967871486,0.10301078993036653,1.0,2.851809653099319,0.43714332818803053
179,19.84,0.14567003635069245,1.0,2.3967374749498997,0.44402533756994145
180,6.152263374485597,0.05875809230864008,1.0,3.3567604259471384,0.2773296888769326
181,9.94,0.07149244471534213,1.0,2.8302845691382768,0.23319806982942273
182,19.84,0.10929314274642547,1.0,2.3560080160320642,0.2318013022373053
183,6.089613034623218,0.03904917234294258,2.0,2.177499245700493,0.13696676757380966
184,9.959919839679358,0.0649765346954841,1.0,2.8373453734778793,0.0868747793624213
185,19.84,0.1110985286357028,1.0,2.3349819639278557,0.12051446675665503
186,6.152263374485597,0.04360316669544342,3.0,1.7755367879849207,0.042201478444371825
187,9.97991967871486,0.06654768307870947,1.0,2.841490711336291,0.0744194037855825
188,19.84,0.11651562188875629,1.0,2.327503006012024,0.07462201931123712
189,6.089613034623218,0.0655013627456733,1.0,3.260725715948294,0.030194336813531845
190,9.94,0.06828846780541098,1.0,2.8320320641282564,0.05572388997222056
191,19.84,0.10571829601186987,1.0,2.358460921843687,0.017661838387323513
192,6.1020408163265305,0.09397629577943108,1.0,3.593272400984934,0.684498232159298
193,9.959919839679358,0.15269164232621316,1.0,2.970543496631818,0.6353500039704966
194,19.84,0.2209859272677499,1.0,2.477186372745491,0.6255905606089572
195,6.040404040404041,0.07820119602958736,1.0,3.479245900298532,0.46261835761623793
196,9.959919839679358,0.09712900203464891,1.0,2.8911879984869335,0.5084365596403821
197,19.84,0.14810815040168773,1.0,2.398068136272545,0.4279703615946117
198,6.152263374485597,0.0672471916151371,1.0,3.3825208943192906,0.34384531186950945
199,9.959919839679358,0.08442506321074575,1.0,2.880459714609943,0.3816243382548246
200,19.84,0.1215705423810522,1.0,2.3669258517034066,0.37092675346549736
201,6.0772357723577235,0.048319775342899544,1.0,3.355405427781365,0.31946106068529667
202,9.97991967871486,0.07745335096432725,1.0,2.814097436021753,0.32416342808527615
203,19.84,0.11950442704734889,1.0,2.366501002004008,0.29191032693866165
204,6.052631578947368,0.13398527865604323,4.0,0.0,0.7616825659866788
205,9.97991967871486,0.2218553262508881,1.0,3.1811915670731215,0.7955463765100675
206,19.84,0.2931683168844314,1.0,2.556889779559118,0.7491618383009867
207,6.064908722109534,0.10146417381797061,1.0,3.560060357195864,0.6302525120925835
208,9.959919839679358,0.14149488756936796,1.0,2.9713644155781442,0.6203425950309255
209,19.84,0.20210131666407463,1.0,2.461987975951904,0.6145368417819508
210,6.139630390143737,0.07722125786163693,1.0,3.4219416770181086,0.5373471187829257
211,9.97991967871486,0.11254446249040781,1.0,2.903784150687256,0.5159070692113596
212,19.84,0.16629453766349522,1.0,2.4136513026052104,0.5167989518000049
213,6.127049180327869,0.07049179502182398,1.0,3.39138081933551,0.47183886205297026
214,9.97991967871486,0.1083904842327395,1.0,2.881659434518759,0.4853536877462151
215,19.84,0.1423727918040578,1.0,2.3834228456913826,0.43761731966362094
216,6.1020408163265305,0.04982709107000504,2.0,2.15944895142559,0.24824870881318598
217,9.94,0.07029985986280875,1.0,2.8339238476953907,0.2643723006447093
218,19.84,0.10812754159510667,1.0,2.339374749498998,0.2645811687129097
219,6.089613034623218,0.046055540159079054,2.0,2.1923840893090616,0.14667467790666736
220,9.959919839679358,0.0555906168917791,1.0,2.8235185229897546,0.15099887440735832
221,19.84,0.10300585884272254,1.0,2.3493466933867735,0.10202807509450164
222,6.164948453608248,0.04514300741096877,1.0,3.2995739967623754,0.1182794337515342
223,9.959919839679358,0.05831795040058281,1.0,2.827767985770738,0.04926554201698855
224,19.84,0.09939534573677576,1.0,2.3472865731462926,0.03905838745730071
225,6.1020408163265305,0.04012127190691776,1.0,3.352623012395142,0.00669988119029239
226,9.959919839679358,0.07230935299289135,1.0,2.796267233261704,0.018033053404708396
227,19.879759519038075,0.0961400663252822,1.0,2.343087781989682,0.017667688668260784
228,6.040404040404041,0.1028792291546097,2.0,0.0,0.6583900401624111
229,9.97991967871486,0.14801916756371286,1.0,2.990093169458518,0.6516814157937267
230,19.84,0.1939414722015142,1.0,2.475438877755511,0.5732911643299049
231,6.040404040404041,0.09172669181500454,1.0,3.4121784648100437,0.48922016154333775
232,9.959919839679358,0.10348124032189712,1.0,2.873135829892717,0.46190512300976033
233,19.84,0.1434881870430826,1.0,2.3786613226452906,0.4409423671249739
234,6.152263374485597,0.051164638701723886,1.0,3.402808535912774,0.4025716160877967
235,9.94,0.0878974141038431,1.0,2.8418436873747495,0.40978397746408163
236,19.84,0.11584521043214459,1.0,2.3822204408817633,0.3686801990623898
237,6.127049180327869,0.050297868864265745,2.0,2.1723261635060034,0.3187652597708572
238,9.959919839679358,0.0758446317933914,1.0,2.854463947976274,0.31160988007514845
239,19.84,0.11068453969266463,1.0,2.356729458917836,0.2683081363759824
240,6.052631578947368,0.13959411753457213,1.0,3.8010199472780877,0.7931929112061762
241,9.959919839679358,0.19047645743864883,1.0,3.091162244167049,0.7557210207096334
242,19.84,0.26703966908529525,1.0,2.5639038076152305,0.7425168671993341
243,6.064908722109534,0.11151511243149322,1.0,3.5691551641682744,0.6678700281951366
244,9.97991967871486,0.12272344514596094,1.0,2.9932042051505823,0.6186260204484134
245,19.84,0.18182755723608873,1.0,2.4547094188376755,0.6023026489288495
246,6.064908722109534,0.08239488508387421,1.0,3.4661109187156782,0.5249899572465209
247,9.959919839679358,0.09872173283522848,1.0,2.903228143033054,0.5262184595526755
248,19.84,0.15454746759329466,1.0,2.411871743486974,0.5002411461460156
249,6.114519427402863,0.07075822815061032,1.0,3.407874886855074,0.4647629395984199
250,10.0,0.08656983165106935,1.0,2.8725254754332448,0.4699073686092316
251,19.84,0.12615958030633329,1.0,2.4055230460921844,0.4410970690104789
252,6.127049180327869,0.05419775890117932,3.0,0.3333333333333333,0.2329929388412091
253,9.94,0.07725318789709563,1.0,2.8185090180360723,0.22626066931495478
254,19.84,0.1106411254462515,1.0,2.3659639278557116,0.2299143172282785
255,6.1020408163265305,0.05816945251160351,1.0,3.2980843871290846,0.11333987681270226
256,9.959919839679358,0.07093180541054081,1.0,2.818729829136184,0.08110510982564914
257,19.84,0.10950979670284484,1.0,2.3456593186372747,0.10931838040599118
258,6.089613034623218,0.05168356945539951,1.0,3.310569849120911,0.07008437215026596
259,9.959919839679358,0.07250764070933174,1.0,2.8281864934688654,0.05503585575935985
260,19.84,0.12106638054901467,1.0,2.3240961923847694,0.051937246149312895
261,6.139630390143737,0.05036680917043552,1.0,3.2860547063148022,0.0032925033447208916
262,9.959919839679358,0.06593109822962635,1.0,2.8358966929843623,0.06056814611277881
263,19.84,0.10352285170001306,1.0,2.3441362725450903,0.025381849881068605
264,6.139630390143737,0.13626880509221612,1.0,3.5063164921709298,0.6379565573653525
265,9.94,0.16392641025309884,1.0,2.9995751503006014,0.6744464338189917
266,19.84,0.20985896224391215,1.0,2.4783967935871742,0.6072845294898297
267,6.0772357723577235,0.06637099004010803,1.0,3.424776050204494,0.4523210300975498
268,9.94,0.1135469079148149,1.0,2.8590541082164327,0.49967413230306046
269,19.84,0.1557591588700787,1.0,2.3956392785571143,0.46212576631651814
270,6.127049180327869,0.06861733439497758,1.0,3.4208267411721143,0.41754006798440724
271,9.959919839679358,0.09054617538598203,1.0,2.8495223378483874,0.3934970688606976
272,19.84,0.13014012429952163,1.0,2.359695390781563,0.3603875099571216
273,6.114519427402863,0.06356655810312979,1.0,3.308500117335479,0.2578490314580097
274,9.94,0.07435021908207463,1.0,2.8528657314629258,0.2889148521722937
275,19.84,0.11300947828973136,1.0,2.3644649298597193,0.29580724877185977
276,6.052631578947368,0.15552820342450288,1.0,3.771374136699214,0.7624401151152511
277,9.94,0.21255261522771982,1.0,3.1258436873747497,0.7771048162468835
278,19.84,0.29749896141714205,1.0,2.555575150300601,0.7342115005758194
279,6.0772357723577235,0.10728769386932623,2.0,2.2704394641292103,0.6268021263686645
280,9.94,0.14443145841980362,1.0,3.0107174348697394,0.6427722106449894
281,19.84,0.20350883152023372,1.0,2.452513026052104,0.5778689772890037
282,6.040404040404041,0.08596925660073226,3.0,1.8226027681948545,0.5470530802738564
283,9.94,0.11992332100110009,1.0,2.9129058116232467,0.5240251427919782
284,19.84,0.1634849965284384,1.0,2.4053386773547096,0.5043379620639084
285,6.114519427402863,0.062190582520290624,1.0,3.369137416607999,0.44518118325078365
286,9.959919839679358,0.11060919748350939,1.0,2.883976788919204,0.452884359359839
287,19.84,0.14854354344927545,1.0,2.3924649298597194,0.4666110492909863
288,6.089613034623218,0.041468503006489965,1.0,3.402518807930504,0.23543986617220977
289,9.94,0.08137804348863628,1.0,2.816376753507014,0.24197715906043707
290,19.84,0.11181584569004241,1.0,2.345987975951904,0.23356705467590735
291,6.139630390143737,0.03637501906995701,1.0,3.3729814688062465,0.13872831241305894
292,9.97991967871486,0.06310879504389222,1.0,2.855025736749816,0.16513214982786026
293,19.84,0.10487592265353894,1.0,2.3414749498997995,0.11871701329382929
294,6.152263374485597,0.049282371118235996,1.0,3.2962962962962963,0.0631967808152993
295,9.94,0.06336714969721179,1.0,2.8313507014028056,0.05027178984632824
296,19.84,0.11171824990227654,1.0,2.3357675350701403,0.0801157483871216
297,6.040404040404041,0.04247248381687416,1.0,3.35226761542551,0.0605678634212591
298,9.97991967871486,0.06781226856990419,1.0,2.8094834064628738,0.06487749642131045
299,19.84,0.10847125420272803,1.0,2.328008016032064,0.0013896143537993828
300,6.1020408163265305,0.1271973293673424,1.0,3.5023746922081718,0.6448960842408842
301,9.959919839679358,0.151759834096555,1.0,2.969907686859663,0.6474117189272778
302,19.84,0.21443656990054616,1.0,2.4734028056112223,0.6217348471360902
303,6.089613034623218,0.09095161669055572,1.0,3.421987613782784,0.5207782164516084
304,9.959919839679358,0.1073990584128911,1.0,2.9046687753016074,0.5170602748260029
305,19.84,0.15649892671976107,1.0,2.3900601202404808,0.47300720802582424
306,6.089613034623218,0.06198114537569006,1.0,3.4403508042728292,0.36486534464362214
307,9.959919839679358,0.07737750526297908,1.0,2.876250492953779,0.36704488373254196
308,19.84,0.12615045331999553,1.0,2.378933867735471,0.3596349347522919
309,6.040404040404041,0.04585673968233897,1.0,3.37085020242915,0.27847205722484963
310,9.94,0.06915089963003797,1.0,2.8399599198396794,0.3046963451936237
311,19.84,0.11993103906797327,1.0,2.3624288577154307,0.2793984844252398
312,6.0772357723577235,0.14549906773029034,3.0,0.0,0.7967808819614306
313,9.97991967871486,0.19288194320742116,1.0,3.1126518145014668,0.762525742536197
314,19.84,0.27992923617764176,1.0,2.5563607214428856,0.7746773268997958
315,6.114519427402863,0.09776140470104522,1.0,3.5107026718964764,0.6465652261826063
316,9.94,0.1463879028283842,1.0,2.978877755511022,0.6723822728631771
317,19.84,0.2012312866582,1.0,2.4561603206412825,0.5894742522667952
318,6.0772357723577235,0.09225769062328285,1.0,3.5498070968489728,0.5996247388924416
319,9.94,0.108994131012153,1.0,2.9273987975951905,0.5435587961066927
320,19.84,0.15983820822636438,1.0,2.419190380761523,0.5047584310784132
321,6.177685950413223,0.08393186267605472,1.0,3.3724740345293704,0.48024130821092054
322,9.97991967871486,0.09891111443427193,1.0,2.8883905844706796,0.4681364610970414
323,19.84,0.1468270101299751,1.0,2.3825330661322646,0.45225480405313073
324,6.152263374485597,0.036343024667992004,1.0,3.4207628017479106,0.2921442972389762
325,9.94,0.07164976056257331,1.0,2.850741482965932,0.2688743330433939
326,19.84,0.1126458082455949,1.0,2.3572344689378757,0.24411150104829454
327,6.0772357723577235,0.04036617657759296,2.0,2.1847919535912528,0.13828667021448834
328,10.0,0.060012838389148615,1.0,2.8335496852080224,0.11093687583773096
329,19.84,0.10561444989945676,1.0,2.3439759519038077,0.13778752613342632
330,6.0772357723577235,0.05493592139455778,1.0,3.2916232013643967,0.07582483783196786
331,9.94,0.05930675381747365,1.0,2.8495150300601204,0.09852844160024507
332,19.84,0.10503521311930714,1.0,2.3345250501002006,0.06304817801756646
333,6.028225806451613,0.06364865544280562,2.0,2.1419057082556603,0.025710039433052688
334,9.97991967871486,0.0681351619152395,1.0,2.8314707522241886,0.033694437393001805
335,19.84,0.10761128155972925,1.0,2.338188376753507,0.053744425915834435
336,6.0772357723577235,0.10829507497125773,1.0,3.596733065090325,0.6714698915782533
337,9.959919839679358,0.1555874496895132,1.0,2.9712114993038283,0.6396821324661249
338,19.84,0.2171648344694294,1.0,2.4683366733466934,0.6449768251838711
339,6.0772357723577235,0.07163854209415456,1.0,3.477265577136423,0.46068480969907194
340,9.959919839679358,0.10155782260309493,1.0,2.9289744146928394,0.49384738383852234
341,19.84,0.143795401393165,1.0,2.400921843687375,0.4662617148712443
342,6.114519427402863,0.06575669019594983,1.0,3.352668544034329,0.35040865417342215
343,9.94,0.0852567489989208,1.0,2.8576673346693386,0.34414748049561694
344,19.84,0.1332467071043804,1.0,2.371174348697395,0.35438059420866747
345,6.064908722109534,0.05326561073626124,2.0,2.1756432104409993,0.29399026243060544
346,9.959919839679358,0.07172912788507453,1.0,2.857433742987984,0.31670550846206996
347,19.84,0.11498218543743019,1.0,2.356617234468938,0.29587035374436294
348,6.089613034623218,0.15888824105823068,1.0,3.7252753647283763,0.7956789491803774
349,9.94,0.21328334185087786,1.0,3.0890741482965933,0.7344836563212722
350,19.84,0.2883240251822804,1.0,2.5593266533066132,0.7440182244401351
351,6.164948453608248,0.11011269183896792,2.0,2.289696141852014,0.6443943309279715
352,9.94,0.1372324675281527,2.0,0.0,0.6089903549110937
353,19.84,0.207460220195449,1.0,2.467503006012024,0.6456750639572008
354,6.114519427402863,0.10550071743396379,2.0,0.0,0.5400488191680016
355,9.959919839679358,0.11206321359100424,1.0,2.916427231973988,0.5250981668903311
356,19.84,0.1616641543442928,1.0,2.423807615230461,0.5109115540888768
357,6.089613034623218,0.07921581454021348,1.0,3.3721601064050875,0.5278388154946652
358,10.0,0.10048917883499899,1.0,2.910203154410333,0.46601514504065944
359,19.84,0.14155926151248316,1.0,2.3930180360721445,0.44426342059412655
360,6.0772357723577235,0.04819125293992365,1.0,3.4010481347175996,0.24429985953344796
